UUID,total_time
4043e58d-4466-4a57-a02e-ba85c857cb1a,0
713f5aa0-5bcb-47ec-a37c-9f906f8c3929,0
3f9828f7-a34e-49be-990c-1f03898b40d5,0
e56cc08b-1eea-482f-ad98-b0b080494eee,0
ff949aa3-d357-432b-b349-74182d277e46,0
e1f3a683-b19a-439a-b0da-a09ff3b02d35,0
a2d7a069-f765-4663-8ff9-be8088ed1e4e,0
8c739e14-85fe-441f-a305-b38278efb188,0
adce15c0-ee75-4f1d-b124-11b0aa64516d,0
2c26c4f9-13d3-4027-886b-94de7208e7ec,0
7ba05e7a-2e16-4e23-94a2-c73421d8bf95,0
51563d27-8a8c-459c-9915-20efd01f8e6f,0
23508811-943e-485a-9a57-636bef7f7d17,0
a44e7fc3-11ca-4b52-8b59-b826573287ed,0
e1fdb873-8de9-461f-a3fc-6c62e85ca822,0
e70c01ba-abb1-45da-ad3d-7bde2634ab9a,0
4c04e086-cacd-464b-b81d-6b40db42cb5f,0
0343c17b-b360-48df-b608-454ab2a5b42d,0
1d444c25-b3ac-4da5-bfa9-f38961e55ec8,0
f72321ab-81b5-4750-be03-8a9db8137a7b,0
4855b0f7-7702-4a77-9aa6-5b9ee638add1,0
0509d676-f800-41c2-bb2a-9cd7d93b7cc1,0
c8f15a80-9983-4700-83c9-cbc78601e3ee,0
3c127a15-de5b-44c1-b9e7-d9984c1af40f,0
ff34144f-262c-402c-ae13-b5e4f068721a,0
f6acdf1a-7a2c-4c7c-9e1a-2b8321c50cab,0
262ef935-341b-4082-89e4-d9fbc1f48dad,0
fac9d0cc-bee9-4004-b6d9-b2f798fd71b6,0
2b2fdda5-9d1d-4575-ad17-d01ca20f77e0,0
14b0357b-2b63-4481-9d83-dcf27a0360db,0
79406b72-7bdf-4312-b855-1499d6607c87,0
e40f52f8-d9a2-4304-9c48-d50a45d514cf,0
8d9948a5-26e6-4b3e-af18-79a4b4c61b0b,0
8bbc4b63-d0f1-4215-ba1f-b3c393938f88,0
a28747d6-1c64-48c1-9cd0-dfc82cb1a3f4,0
e268769b-be69-446a-b313-154a96849a27,0
495bdec5-efb4-4313-96ba-ca09113790a6,0
99d73a91-8a73-488d-8b8b-3e8094bd80e9,0
97c19fe8-10b6-4314-9621-23d6c9d3199a,0
49f5868b-9642-4e6e-ae50-ce563c2cd063,0
bd1f0e7b-b03d-4bb5-94aa-2a01b1a4d74f,0
6e114288-269f-4578-8fed-a2eb40d0a379,0
601837eb-9d6f-4d1e-99e2-1835eb4b1860,0
a39d3444-b47d-4936-85ae-e64f7e7d3084,0
36a15197-1565-4343-bc0e-1f314511321b,0
9170d59e-574c-4c0b-82f7-209dc03b1eeb,0
d155bbbc-e3bb-4092-bab3-fed76839b6f9,0
10535ae3-8819-4716-9656-2d9e2404bc80,0
72d01004-696a-4192-8c0c-8b9e52bfb538,0
898a5579-3f28-4529-b8e2-0508169e4015,0
ed6b0f76-7e40-40f1-8ed1-33df2fba04ad,0
e66abe9a-e87d-4794-aaba-c4d28c2cb93e,0
c0f6d449-a94a-4be3-a810-752fea7d36e6,0
92b5d077-d852-4c4d-a248-e2f3e1f7b1b9,0
e70d0778-3c56-4b14-a285-e9214b27ce6d,0
190200fe-4ac1-44cf-94c8-a9c0f92eb3ce,0
2993ad63-1b79-473f-bf6e-61adbaf2f18c,0
9e605f1c-97fe-4579-87d5-2afc29b99ec0,0
97f8ca30-a12f-434b-8765-3322aab143e2,0
975e5839-118f-4b69-a69d-0617f7edf502,0
581c9128-b165-4381-b034-982ff2fdce97,0
8dc3e3f2-e6e3-419a-93cd-14e2dda76732,0
8315b6f0-75d5-4dcb-97c1-64ea2b69a698,0
8c40cc1d-ca25-4e62-b965-6ece4a1fefe3,0
7334e312-2a8f-46a3-858b-b9dac8cb76ee,0
3e2dc6c6-0def-4ad4-a993-7967ee0cc6e1,0
88c22d86-755e-4146-9291-74946792f9d7,0
5b234aa3-473e-4af6-812e-ceceaaa114db,0
b16e5d6a-f83a-4a54-9887-77e026360b35,0
68d73b11-d356-4dae-b5e5-56fbab60cc21,0
f8ff7dec-2fe6-42e1-9ea0-069e4173600c,0
68d4bf73-52f0-4899-bb42-329b0355eb04,0
0e78cb7c-6c77-4215-b6e0-33bfaacdf027,0
62e33fc4-643f-47ae-8fc8-f681e914a52d,0
59810948-89e9-423f-8045-6ff24d0abbd8,0
885ac3a5-362b-4971-8af9-eaaa030403ab,0
b13c6765-d2e2-4ead-be02-43eaa3f05c6f,0
7bb2bd7e-6e37-4462-b879-700c64c369be,0
a3dfad23-375f-457e-b49a-4da3cf6b24de,0
b96124e5-b5f6-429e-a34d-689087c689e3,0
bf2121cd-2089-4d6c-80e2-293ecd4d3449,0
d4e710c3-0801-415d-b526-4cdab0f6de09,0
6e6e5fdf-a982-4b77-a2fc-96b54ac8d07c,0
3ce1d4ac-d5e6-4b8b-9e00-b8d32a05e877,0
1853be7b-4980-41d3-a571-c0098e994e64,0
0e633852-3204-4949-b674-ade9ec567426,0
da6b9a2a-8d1b-4dcd-83e6-b0a25c234775,0
82f36dcd-baa0-4d7c-b9df-ec08066b91ad,0
e1f77fc1-2179-46b0-ad80-c42ec3483969,0
d4d844fa-7b0a-4846-b090-c1f99d9222e0,0
d48fcb00-10c8-46b7-80f8-17b95e4b037a,0
8f89b59b-f53c-442f-8324-b0b80ed979e4,0
277244a5-93a8-4c34-9c45-39288933cf38,0
0a7bbb6a-d9a3-4aa7-9a3b-d0988e1c1d2a,0
e3844378-d6f1-4f49-9f2f-1142207d41a5,0
adf422df-824c-4261-8aff-6a207a519fff,0
e7561c42-759d-4d64-8ae6-42d3d9a376fd,0
ead8af94-f78e-4a93-8b9f-ed2e6d09fa0f,0
35c2649b-65da-4866-af92-756cb36aba01,0
62ee6b61-d41c-4b36-9c6a-3b275005cb85,0
61869c64-0a8e-46da-ad71-1dbb5bced9c2,0
bdf3a5af-b07d-4b2e-8766-487fa5776ec7,0
ac6c351b-b8ab-40a9-b763-308394e3f929,0
8636d72c-1587-48f2-9b43-292e9608f9d5,0
4cb3c4a3-1a05-4564-baf9-4e7081217f82,0
59863e5b-d4c4-4c30-940e-897dd58d84df,0
781cf77b-9a6b-44a1-ad69-5dfcd760ba4a,0
ff0a2fe2-2ed2-47ff-922a-fda9ef2d0ead,0
bbff5d4f-cd4d-4da5-8b39-3835d8bb67a1,0
125f9f0c-9380-4947-a3e0-aed7d4aa9f2b,0
a372d754-5425-490f-946c-8bf08fc2b72f,0
fe0bd457-9129-4240-98e8-d3e8e6a7a612,0
76dc44ca-60ca-4872-aed9-c24975b52efe,0
a6589108-6012-4439-84db-8ae97d001932,0
80b68c9d-c5ed-4817-9c01-386faa680c35,0
4dca10cb-5915-4873-9273-77d3890b517b,0
00afe023-9df7-436c-b727-04e6421e8d6f,0
9f1756a1-65c5-4394-86ea-71d95fcdeba8,0
64f556c8-1087-4e29-a3c3-a69845321119,0
b581eddf-b7c3-4c16-a410-30657dbfd36f,0
9acd155b-d59e-49a4-9545-6a51ea3ecbc1,0
c056a95a-a0b9-443c-88dc-6587ef320925,0
f895231e-bcd5-415a-944b-5c648695cf1d,0
ed47658b-1320-42e3-8250-bc3fb0c095f7,0
3d5e09b0-3e1c-42ca-80cf-e2d95425bfcf,0
4852b5ff-564a-4093-a9b2-2c43dabe6040,0
52023910-e013-49b9-873b-a0a505e4006b,0
80fbe2fb-5295-4f3a-9985-83a5e6010c5b,0
2beccca8-31cf-4382-93e3-9eb1bad2732e,0
09a014c5-d0c9-40d1-9e14-50687239d14a,0
79f982b4-43c9-42ff-a5b6-460341ce2238,0
2fa01831-788a-4e68-be1b-00b62d3be4c0,0
537eff9f-3fd6-4bea-89be-d1a97125b473,0
b7482bbb-4462-4940-a31c-65a0e2d58018,0
a52b6fae-87f2-4a1a-abbb-a01cf208879b,0
3e520534-b64b-4665-ae99-4d7655713bcf,0
3404d218-729a-46b2-a598-80ad32df796f,0
00caf6ff-e2d5-4761-b77a-ab82e6b8b62a,0
e9d69483-7b78-417c-800b-34cc3808a094,0
3044f622-9eb0-4721-ab4a-fbd17a659b1e,0
136178a0-d7a6-45cd-bb9f-d5173cc9295c,0
bcdbc72c-2787-4cf2-9aa2-499abbc0959f,0
1880a779-3e14-4cf2-8925-994cd1ea8d42,0
5c36ae17-1757-4810-bca4-920fc86fe935,0
ef5249b1-b685-4f1b-a166-102804f6ef34,0
4f1e0140-b1d0-44a5-ac5b-ca0c241054be,0
287efab7-2f07-450f-8d80-be31f337bd04,0
4fa25ea1-0dc1-49a0-878e-6a5fd93b505d,0
b1998037-b864-4b61-894c-29a25333a971,0
b2c08da3-d699-494c-8bb4-be443593546d,0
29fda87a-7f30-41fd-b8d1-07bbe192958e,0
d7b110a5-ac3b-438b-ae24-97c9bb6d74b2,0
fab2785c-3329-4ea2-b15f-a4f61e224757,0
130655dc-b263-4fa2-a968-311039b8e1e9,0
15d4968e-8794-47d8-9ff5-dacb55ed0b54,0
da405dc8-9115-4f33-b8a7-a1d9554eaedd,0
be0a1ff3-0587-4790-8637-bf0f01902c7f,0
bb672419-1928-4ade-b187-a1d21a67ea84,0
b549f2d4-07f0-4b7b-9151-0d1abcf99c40,0
f3470460-912d-4b60-8e77-3c37a69fdfa8,0
aea8f98c-c7f0-4811-80f8-41afb18852dd,0
b9ef2f38-3c0c-4d3e-9ea5-2a7c4329656b,0
63a01266-2cc2-4adc-b153-5c43dd2b0a15,0
9908933b-a6ac-488b-bccc-8bade2bf59cc,0
2952ae4a-59c2-4ce9-88f1-a3900c793781,0
f3d5ac1b-e9b9-412b-a3b2-504714b40f4c,0
2a621387-38b9-498b-8b9d-cea05f5424a2,0
b8d0a0ee-81ad-4eda-ade5-00d5563b129d,0
a997268b-22c3-4220-b2c1-4dde26fdbb45,0
2da58ae4-3d83-4be3-96c5-ecd4373466ea,0
a0af9928-fca8-4de1-80b5-01561a9d8d8c,0
07742ecd-80ee-4eb9-bf27-7c89c62e8007,0
57cf0a74-513b-43fa-a230-e63f1244471e,0
3cdcb6b5-99d9-4043-87c1-c6c3be24b797,0
783b31d2-7760-4ff2-bd6e-8a799df4e8a4,0
e96f8aa1-29df-4af2-b0bf-20c73dbf3013,0
6c3c3108-0ff0-4fca-897a-ce9f87041d21,0
f6aef461-f558-4fda-926f-7811171877bc,0
0197662b-7d15-4aef-90ec-c99fbafee090,0
c9c29df5-ecc1-48c3-929b-fd03c99cc905,0
50953d27-b6a9-42f7-96cb-bbce082d2378,0
d967ae28-421b-49a6-b7f9-2cc16fdc8a27,0
16b9910d-6196-4942-b991-5053209f3466,0
48f5acba-627b-4bf7-85c9-95e18648743b,0
2d954628-407e-4ca0-ad7d-4f96d67294d3,0
cc868790-d198-43c3-a21c-09550490e913,0
6589f7e0-da6d-4287-bfc5-1e61f0e22896,0
91fae46a-833d-4c27-85ab-a792f655900c,0
ca2324e0-35e5-4d60-96b9-f405409a1389,0
f7476c4b-67cb-4670-946f-8194289be4e4,0
e9a3cc4a-9227-4d6e-9c27-11b41d5370f1,0
4cb5cc1f-80af-48e4-8d44-8123983a4ec7,0
9e8ae405-3348-4be2-a1e5-417eda4d72a1,0
9ea2fcdb-d974-47f4-b33e-17d50f9dfbb4,0
efadbd2a-7c18-4c1f-8927-2642001214b6,0
3bd2fbd0-e775-4f14-9e87-2f270d8f0f8d,0
4b118257-6c42-4468-ab3e-21acf73ad084,0
d0a07593-6c41-4d7c-aa10-95a7540e3ccf,0
b1a08e79-01a6-43b5-8a20-21830d0f8722,0
55d44660-a817-45dd-a4bc-052acda1f36c,0
ae1012a0-4c62-4f75-ad26-5b83cc446d10,0
b4543d3d-fdd1-4b1d-aa60-71b382e1b05f,0
90151ba1-61c5-4bee-a9c8-5575bf7607d6,0
e1ce7a19-102b-4c3e-8e72-09a36bbcab25,0
4bb2340e-5944-48a7-8b10-db30afeb726b,0
d039c2a2-97a8-477c-870c-aa7919619b6a,0
b4b102e2-b52d-400f-b743-d65757f7a2e2,0
36094874-13fb-40d9-8b3d-faae897d061e,0
34e5ac96-6abd-4d5a-856d-9d7c06f71c2d,0
10ff1087-903d-4e7f-918b-a1e096a545dc,0
33961cae-de43-41c8-b442-b3f34ea2c5b4,0
5b48274c-544b-4f7b-8b7d-f1e56787487e,0
0c2891b6-7577-4f0c-a6b7-201125be8008,0
a2a78a71-9bad-4b7a-a509-918b134013ad,0
4fdd91c5-3dcc-4aad-8351-10028a1d5ae9,0
1bfac9dc-173e-4891-a396-67cd8a33fcef,0
e8c7ea9d-8384-4c9c-af3b-88cdfce398a6,0
b37eca7a-7dda-48d9-a18f-2b1a92e78b21,0
70088cf3-6ffd-421b-abed-d571f2f6f2b2,0
10d2f42b-c19e-42c1-999f-6a2f4ab8c3bf,0
fceb6e0b-7ec2-4179-9f14-a987f6486848,0
dfbb6f39-e59a-47e4-82ea-5bb2046a3e9c,0
653b24b8-48f2-4963-a8b0-f0cec59e8bcd,0
75eb182b-be5e-4a92-8a38-18abbf8bb889,0
5f237808-b5e5-4d1e-9fe8-193231fc8388,0
b20a2348-81b3-4930-8055-b35a361dd18d,0
c8890a67-0d6c-4860-8ac8-05821eb4dd2f,0
c3cbdb99-8edf-4465-9075-62e5bdb52685,0
fa0c4354-e4a7-4145-b7d7-20ff15762b39,0
0222e939-a1f2-4dd6-ae07-4c1ed8037469,0
a129b7e6-c898-47c4-b5c7-9604b9656a8b,0
5f2f46e7-cc9b-49fb-974b-6791b15c1828,0
9fcdee13-9aca-4a27-9731-cba57b1d914d,0
93c9cc0b-9484-4db5-b6d0-4dbb9da73e07,0
daa0f95c-03fd-4e4c-be7e-1da25c843f8b,0
333efabb-7148-4c51-80a0-504d6df2ea3e,0
c96aea8f-0ef3-447b-ba7d-f2a28d81ff73,0
42377e5b-ddfd-4e48-8103-539e23cac87f,0
9c94cda0-8e90-4672-8eb1-064602dcc927,0
16e6f36f-5681-47cd-8e29-23f20a3e0b55,0
435fdce5-17fe-44aa-8edf-47a86bb78613,0
83f540d3-1c7d-4eec-b1ae-bb0c674b37d3,0
03d712d8-eb73-46d6-a007-b8307f0f70bf,0
07232bc6-6595-48d9-8db7-1edc67180112,0
bd8bd7c1-2034-40f2-bb88-5c1abe53a9a2,0
32b604f2-e8de-4b6b-9104-11e82cd7eae0,0
56e158f4-2157-4f22-8b3c-5cfa4efbe4fc,0
7f19444b-4849-4e71-89d1-13fc4f4c3d72,0
b4f9bcce-f872-4c01-a005-368fe007ae48,0
0d16035b-e909-4b98-9e36-eed59b1646ba,0
c0f4f208-ba25-45bf-87f3-035f18e5bed6,0
7fc709f3-149a-4b8e-bb4d-beccfd91df6c,0
9dc1c0ef-be36-4b07-8466-ad34ef7bad64,0
7d64fed8-a1d7-4f4c-9df3-ec6c80de7d75,0
4e53222a-04d9-4b37-823a-2da17aad4877,0
0957eeb6-2105-4e99-9339-6a87a923d8f0,0
fe182dd9-3d1f-4bec-afca-162b0a639a9b,0
b8a0651f-f71f-4401-9f3a-5255552c411f,0
34db2583-b085-4bb0-90bb-bc3d76b3e17a,0
f2c27390-5cde-4369-bb4e-7f6f9f5bd373,0
877496bb-f1c7-444a-a8f0-9a16c36697b9,0
2bc42a07-61e1-4a85-a335-deddf008452c,0
05087dfd-8761-4835-a22d-3e7e3f35c182,0
105df0e8-7be5-4201-b6b8-0774758380fd,0
98ad1ee8-ada4-4851-8888-cd58bb6079f5,0
09419de4-09b5-418d-bd15-67086172eaf6,0
bf0cd1c7-d409-4e1c-bb59-3345b5010cb6,0
bf89a91a-97e9-4669-93cd-498a6ded0baa,0
1ad8af1d-87c9-4090-af7e-c64ca0634cd0,0
af879f30-de7c-4da6-8576-a55f1c86bf8f,0
c35f9bcc-7b5b-44cd-b8ba-5f833b679d4e,0
979b48d4-3245-464f-beb8-7eb961cd2e9a,0
787947a2-b1cd-46df-8f2c-3fba6deeadb7,0
a5987657-7a10-4b53-92a9-7c10b75922df,0
f2296d0c-f207-4f4f-b54a-d1da7102e53a,0
4d371069-3fa4-4723-9c5b-5ef36d81fd46,0
d588f134-682e-4901-8503-f723b6471ca6,0
009f0491-e495-415a-beac-e96a9b038371,0
726a0a3d-2932-498f-9b82-179a83cb0ed6,0
f05c7ded-5c73-4eb9-aadd-f7c5ee941cb9,0
ab1a2cb1-f0f4-4de5-b3f9-506fd8332eba,0
027e2361-7fe0-4c4a-96a9-a45cf0b4e313,0
7027dee4-d40e-406d-b58c-611f8c3c574c,0
b44ee2dd-2145-4ee4-b6b4-ba0d45538d1c,0
d60ca016-abe2-4e3a-954c-54c713d4270d,0
ffa89191-c5df-4255-894f-36a7eedf2aff,0
aa3849ca-d619-4e69-a423-a3b9009e7c96,0
86ede3d6-c70c-43d2-85c9-2c98d8f3f4f6,0
4c5d96a5-facd-4f49-8882-18a81b98a41f,0
c54567d0-9a56-448e-be82-6fd3923611c1,0
0c166295-dd17-4cd2-8d7c-4bf9aa6f3f6b,0
cdb8e364-94f3-4542-ae4b-e17f37995e04,0
bf71ed43-8731-4dc0-918d-af29f91aea36,0
d9b4490f-80af-49e4-93ca-992e5bcbdef8,0
99efcd4f-043a-47e1-a024-ca457d08a7d6,0
cf22773f-a452-4a43-b5e0-c38fdfede911,0
d0953b5a-e033-4ce3-9fbf-1da89969c3a2,0
cd8fa46a-e835-4eea-acc7-20f91efdf115,0
a54bdcba-c328-4038-8c7a-d92ddd748997,0
f8649765-ec82-4931-b3e8-ffbda82ed35a,0
123f408d-b553-46b0-bd7f-96294118dff8,0
06f661ad-0e99-4518-a8ce-81b20bbbc3bb,0
9df5d8a1-c7f0-4c63-b040-17926fa7f12b,0
d1e0cb26-4acb-43b8-aa0a-dc6c096886d6,0
7fe974d4-bebd-45eb-9f12-e26ea6f9a18d,0
c29f5b40-f1e5-41f6-9308-6c9706fe5b19,0
9574322c-8029-4415-9f3e-f57a20f0d806,0
02f9e3a3-5a7b-4476-bce9-b4823282e2a4,0
f568aa57-8573-44dd-a99d-0a5c0a82637b,0
6b903251-2bf2-4dc5-8522-573049640813,0
f224739d-eb80-4001-9aff-4f351eed0e59,0
ba06bd81-92cf-453a-af75-b8cf0de8712f,0
3401c8f7-332d-4fdf-9e63-336bfeedd362,0
e70e3c08-3302-45e9-ab0f-249f00f84e50,0
e6668d96-3113-48dc-8e1d-952bc4290237,0
d5763df2-0794-4db0-a68a-bc78a8d16bde,0
e9edcc46-674a-4ce9-bed3-fed641ce66b7,0
b1eb97ff-56ba-40ee-8cf4-067d19e8d7c8,0
c7220a43-2b64-4975-a62f-fe3d901203da,0
6a5a841f-d708-4900-83d0-515fe2534378,0
aaebca14-d461-4d3f-9eda-98b3c9fc63a9,0
4745bbd4-e533-46d6-ad11-6f10f829bba5,0
bad3508b-33e5-433a-acc5-6d44b0cbe62a,0
3bc4d78e-dbb7-4cb7-bf73-7210137877db,0
ad35c5fa-c783-4876-adfe-9f6fa017be1a,0
837c5bac-f0e4-42e5-9565-a06791f0eda7,0
0a8de609-ffc6-4819-9113-2c87ea1d8ffd,0
50cc4a8e-4e15-4b17-928e-27e8866bf6d9,0
44fd7345-156a-4d1e-bcef-8c7a3984630b,0
ca59b058-36bc-4470-b5c6-e81227cb4842,0
0de318fb-45c4-4540-855e-576f147a2f88,0
4808db2c-9472-473a-9293-4cdb65df3cf5,0
b94a83c5-a1a7-44bf-b1cd-e66fb2a2c880,0
32a31f49-c4eb-4bf7-92c1-30d07c67edab,0
1c5a880a-b27a-4942-9ee6-adcdb55ad629,0
2914987f-aef0-4c5c-adc6-825ca1f80744,0
fa7215bf-f35c-4398-ac37-b51e52f0ac62,0
7623378b-85ce-4b0e-a8f7-a910e79dc14e,0
97f1f92a-de3e-4382-bed8-4ad6032cdbcd,0
d7d17ead-90c2-4e43-b5c2-d2f4a81a9adb,0
b808b749-08e1-4be1-830c-c9ff53250841,0
9d49cf70-649c-4b25-a5f2-e106980b7f39,0
6885a84e-a315-4038-8b7d-9e0a55340ad7,0
ea1f5bbe-57aa-4f67-95a7-fe1efbf0e2f8,0
33f8546c-1487-41ad-83ab-9781a68a4253,0
00a20ca3-557b-499c-ac88-97af22e2da5a,0
b5dbcc34-fd9b-4324-8b02-5425005c44e7,0
4cbfccdf-8221-414b-87cc-47fc96230285,0
35414288-8d03-4a93-bfcb-42d08f1f704e,0
3143ba1c-4941-4870-9ce3-cea2d2665265,0
1dbc21f3-1171-4b74-a98e-0ca7660aa131,0
7ff1d73e-0ab6-4670-8860-923544d5d32c,0
a19d682e-89ec-4794-8180-0accb0d0d9c3,0
d53ab0f4-cb2d-4283-af35-6ef48d5b8645,0
5509b85d-0206-4290-b28e-5d966f841d61,0
f99dcc1a-a990-446c-8b7a-2c5294d2be98,0
47e3cf52-ded1-4a97-8581-409119ba48d2,0
0cfe9148-c378-4d36-ba26-f3d04e16f41d,0
cce6f0f1-ddc7-4f14-adcc-a78538702c9f,0
7bbb7b03-cbb5-466d-9a36-30151a9d2624,0
30692b29-1d56-470c-8d20-7b894ccba971,0
233c0061-b8a5-4c32-a80b-0c03140ec198,0
d840acb1-9456-4c36-8cc3-88b54eea4db6,0
57332b66-b774-4a54-b136-fbb87cd2413c,0
05936519-197a-4096-89f8-0ef6499494a9,0
24efa136-2930-4eaa-b079-8a3f6559b666,0
8fee35ba-62b2-408c-985e-486ab9c43e5c,0
e7a9266e-16c8-4c47-9adf-83c1b35fc0d7,0
21b5f407-bc60-4f3f-86eb-f89d9e42049b,0
64a58365-08b3-4ad6-be0d-62f25df0c7d1,0
0c98191e-5326-41f7-8198-eceef6a8f2e8,0
5275491a-4fc1-4e25-9086-28be668a1d59,0
c66ac3f2-9ebf-4b5c-86be-6de217f894c6,0
a363c0ac-f395-440f-b192-641b45a3d086,0
a014cca2-1ad5-4350-95b7-e4f71ca4fe25,0
55a53723-1ce0-40c3-9654-a08aeec4b25e,0
dfb44614-a93d-4680-a692-3daebe48b130,0
52f9bcaf-b050-46d3-a540-0791c7fd1625,0
e29f3f68-cbec-42f3-bfb5-ee69a4ee0c69,0
c32a1396-7279-4b29-8ca6-7311b96fc25b,0
811d3d50-bf13-4030-b61f-cbd6ab05981c,0
85cea461-3691-4923-b3dd-4ee97e298dc8,0
c00c7411-ba1d-4b6b-97dc-6a5d1f44474b,0
ace68a19-9706-4f68-be20-316b2453742b,0
878de94c-2e34-4c5d-963c-b587b114205c,0
e31631ab-a453-47a4-9ee0-d8e51083da93,0
f3d35ff9-e13d-4023-86cb-706023de19d6,0
fd47b5bb-9756-44f1-8e76-0cf09c6fa877,0
ee277dbe-8603-46f0-90ca-783bdd88dc4e,0
2b8254a8-e8cd-4c9e-9512-70e42dad6d05,0
a387005d-f6b4-4b70-b3e6-60077a0a69ea,0
71dcb0fa-7749-4d21-a7d2-cf507c23d57c,0
c60a96b0-392c-4d96-92e5-66887f56f49f,0
c47b8317-3011-4509-ba1b-608479822666,0
cc3ef545-a51a-47ad-8839-8d13e7f46100,0
06962a7b-7582-4220-8415-a41951ddc15c,0
30421f8e-c0c4-44ae-b4c8-280a5cc979d9,0
e7a883f1-6453-4d31-9b82-3ad73d29bb30,0
6558b8b4-609f-46fc-a5a9-8a2cbf6e0941,0
186071f7-7bbc-4afd-95eb-db85818d3d51,0
62f0a089-f5ca-48ec-a89d-a30c095beffe,0
ce966383-04f6-417f-b924-ad817d050f62,0
beb68478-c174-4608-a5a0-98f5dbe58626,0
5a1a5598-05a6-4d0f-9d98-6b735c302c55,0
2a5f9e1e-866c-44ab-9f04-c86b70f27a31,0
a71d5128-31df-4856-a325-8b8284bb1610,0
424a31ee-4f81-43e1-a89b-c019e3df8872,0
9e3d0305-f02b-4cba-9084-8e7e2b034238,0
a2aea2fa-19ca-4d23-8cb4-88161eaccab6,0
2967bf23-41f0-462d-8b07-5d12938e2615,0
32973eeb-9fa5-4423-ab01-6c77f28b2e07,0
97818be8-5a25-45d4-aa20-439d03a6769a,0
ec262391-53ec-4a6d-85dd-e22d1b36cb88,0
f8c4fb61-3d1c-47f9-8f3b-3bf7133c0ea9,0
eadcd40c-fe22-42e7-a69a-53ec1849253c,0
919b3c46-216e-405b-b5c4-740490438ec6,0
0f28926d-f153-4841-85d3-6ba164d340e9,0
3878695e-aa70-42d0-843b-541c9600d4ad,0
d6b7b5f5-896a-4536-b123-d04480f07817,0
7b5ec1c9-cf30-4742-98b0-c9a16fc0a288,0
f453b12b-dacf-4940-936d-9e9dff73b3e7,0
b38fe18e-9f45-4853-8e9a-c37dfe4d3f36,0
a27ec72f-af5a-42f8-89e8-1cd78163fdf0,0
52a48711-faed-4439-b3f9-5f1b62bdf808,0
8f8ed428-1297-49d6-9482-21e8bab96636,0
1ac6a88b-10fb-40a6-af1a-c30de69f0b02,0
21c10c86-9de0-4fa3-9794-78c9d3203a31,0
5ac9bdd4-524a-499f-8ba2-d8f4c17647cc,0
e5dfe3b5-63f4-4eea-a8ad-7b7829f3b779,0
757c4657-9476-434b-9f3a-9b3c3eae9a22,0
7b84aa5e-2b7d-43b2-8288-a3de282062e4,0
542b185a-d7f7-431d-bb4a-854b364e0b70,0
9ccaf310-cd5a-4ea4-8f56-edf478285676,0
793e2bdd-90bd-41d2-a43a-3a59f98eb822,0
a24e72c6-cfd3-4341-a63d-264b7e57da72,0
2500f0e2-7a36-4ab5-8889-802e309e11a5,0
098824f5-3e98-4207-b421-c3509f0a9d91,0
1d1eb958-6b74-4d84-bf95-ec916ac5e4a6,0
8c6794cd-1cd0-4cf3-bf0a-24f32ff3055c,0
721c384d-d225-4b89-abe0-f37928dbbc32,0
0b938871-7554-4b54-b947-d8ed9593ef86,0
3256758d-0ba5-44bf-9b9f-80f60f3b921e,0
85148ac5-8c0c-4c98-aee4-f4bcfdd6a0ff,0
7ed86615-a3fe-42d5-abaf-7f16e28b9b08,0
e0d5a5e8-9616-406e-8fb2-10a38c1c06e0,0
a3760796-fd7a-49f3-9bac-58a256e06104,0
838a0fa2-21a0-4013-b7c0-9af84b181eb8,0
9b09e700-245f-42be-8e62-276edf1c8169,0
b7a54502-597e-4fa1-b39a-5bb41f514702,0
9f1fe6fb-6b17-4d50-a54d-8664fc618c73,0
39b26376-2262-4e3e-904b-be01b0399826,0
9e8b1cf0-e515-48ec-94c5-1d630f674813,0
a486dce0-b441-4dae-b965-fbc89eccba5e,0
ca244da7-2928-4945-83a0-0a25956e7d88,0
4af070ae-e9c3-4275-a9ce-24815a4343f7,0
7f14ed3d-b13e-49ea-ba26-4b5031c174b0,0
a16aeb55-4320-4edc-a708-478116edebf6,0
b0a3029f-e734-4324-9075-dc67d726606f,0
ae549b51-38ef-4b25-9141-e3930725886d,0
23060fca-d19e-4196-adf7-e8d3a9a5f6df,0
b38a2605-9db4-460a-a62d-f12f21123af8,0
4d8dd9bc-3e80-4ecd-8ce7-a9f43b617e98,0
e2008c06-7337-444b-b8f4-688106ed5c7e,0
a8917379-8adb-4a0f-a035-6db79fd874e7,0
aebf4806-693f-4be7-a949-7e22fd551497,0
7e667b63-0916-4ee8-b460-84cb2e1e1d12,0
5aff0a31-1cb3-4021-9b7e-f02ee7c889ca,0
4ef02991-5a0c-4ce2-b64e-3ab839ecff19,0
175ac6b5-52a9-473c-80d9-ec0afbdd8839,0
6d595402-5aac-4f7c-8171-006b87c25e9a,0
147fb6ff-636e-4cc9-b65e-2b49b7f94dbe,0
01de697f-954d-41d9-aeae-885cf939b461,0
1c2db6b7-0411-47e0-943b-9a67c6372279,0
4a653bf0-b95b-4ddd-ae65-26c2ee067d06,0
c896e943-9fe5-42b1-b0dc-67a03d69f3f8,0
396cd41f-a537-4ab2-a3eb-b4548d95f3d3,0
e0ee7529-a4c8-4c84-b1b2-3411c4c5ccca,0
fefb560f-340c-4978-a8e8-a0c47aacf7d3,0
94249833-8c4a-4156-a923-9b3a49a27b0e,0
